timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Filename,Latency,Encoding,Hostname,IdleTime,Connect
1482527017146,2,Home Page,200,OK,grupo1 1-3,text,true,,236,183,3,3,http://192.168.56.104/,,2,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527017148,3,Home Page,200,OK,grupo1 1-1,text,true,,236,183,3,3,http://192.168.56.104/,,3,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527017150,4,Home Page,200,OK,grupo1 1-3,text,true,,236,183,3,3,http://192.168.56.104/,,4,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527017154,4,Home Page,200,OK,grupo1 1-1,text,true,,236,183,3,3,http://192.168.56.104/,,3,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527017157,2,Home Page,200,OK,grupo1 1-3,text,true,,236,183,3,3,http://192.168.56.104/,,2,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527017158,3,Home Page,200,OK,grupo1 1-1,text,true,,236,183,3,3,http://192.168.56.104/,,3,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527017160,2,Home Page,200,OK,grupo1 1-3,text,true,,236,183,3,3,http://192.168.56.104/,,1,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527017162,2,Home Page,200,OK,grupo1 1-3,text,true,,236,183,3,3,http://192.168.56.104/,,2,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527017165,1,Home Page,200,OK,grupo1 1-3,text,true,,236,183,3,3,http://192.168.56.104/,,1,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527017162,4,Home Page,200,OK,grupo1 1-1,text,true,,236,183,3,3,http://192.168.56.104/,,4,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527017167,2,Home Page,200,OK,grupo1 1-1,text,true,,236,183,3,3,http://192.168.56.104/,,2,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527017167,2,Home Page,200,OK,grupo1 1-3,text,true,,236,183,3,3,http://192.168.56.104/,,2,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527017170,2,Home Page,200,OK,grupo1 1-3,text,true,,236,183,3,3,http://192.168.56.104/,,2,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527017170,3,Home Page,200,OK,grupo1 1-1,text,true,,236,183,3,3,http://192.168.56.104/,,3,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527017173,2,Home Page,200,OK,grupo1 1-1,text,true,,236,183,3,3,http://192.168.56.104/,,2,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527017173,2,Home Page,200,OK,grupo1 1-3,text,true,,236,183,3,3,http://192.168.56.104/,,2,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527017176,2,Home Page,200,OK,grupo1 1-3,text,true,,236,183,3,3,http://192.168.56.104/,,2,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527017176,2,Home Page,200,OK,grupo1 1-1,text,true,,236,183,3,3,http://192.168.56.104/,,2,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527017178,2,Home Page,200,OK,grupo1 1-1,text,true,,236,183,3,3,http://192.168.56.104/,,2,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527017178,2,Home Page,200,OK,grupo1 1-3,text,true,,236,183,3,3,http://192.168.56.104/,,2,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527017180,2,Home Page,200,OK,grupo1 1-1,text,true,,236,183,3,3,http://192.168.56.104/,,2,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527017181,1,Home Page,200,OK,grupo1 1-3,text,true,,236,183,3,3,http://192.168.56.104/,,1,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527017182,2,Home Page,200,OK,grupo1 1-1,text,true,,236,183,3,3,http://192.168.56.104/,,2,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527017184,1,Home Page,200,OK,grupo1 1-3,text,true,,236,183,3,3,http://192.168.56.104/,,1,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527017184,2,Home Page,200,OK,grupo1 1-1,text,true,,236,183,3,3,http://192.168.56.104/,,2,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527017186,2,Home Page,200,OK,grupo1 1-3,text,true,,236,183,3,3,http://192.168.56.104/,,2,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527017187,1,Home Page,200,OK,grupo1 1-1,text,true,,236,183,3,3,http://192.168.56.104/,,1,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527017188,2,Home Page,200,OK,grupo1 1-3,text,true,,236,183,3,3,http://192.168.56.104/,,2,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527017191,1,Home Page,200,OK,grupo1 1-3,text,true,,236,183,3,3,http://192.168.56.104/,,0,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527017190,3,Home Page,200,OK,grupo1 1-1,text,true,,236,183,3,3,http://192.168.56.104/,,3,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527017192,1,Home Page,200,OK,grupo1 1-3,text,true,,236,183,3,3,http://192.168.56.104/,,1,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527017194,1,Home Page,200,OK,grupo1 1-1,text,true,,236,183,3,3,http://192.168.56.104/,,1,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527017196,1,Home Page,200,OK,grupo1 1-1,text,true,,236,183,3,3,http://192.168.56.104/,,1,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527017197,2,Home Page,200,OK,grupo1 1-1,text,true,,236,183,3,3,http://192.168.56.104/,,1,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527017194,5,Home Page,200,OK,grupo1 1-3,text,true,,236,183,3,3,http://192.168.56.104/,,5,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527017199,2,Home Page,200,OK,grupo1 1-1,text,true,,236,183,3,3,http://192.168.56.104/,,2,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527017199,3,Home Page,200,OK,grupo1 1-3,text,true,,236,183,3,3,http://192.168.56.104/,,3,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527017201,2,Home Page,200,OK,grupo1 1-1,text,true,,236,183,3,3,http://192.168.56.104/,,2,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527017204,1,Home Page,200,OK,grupo1 1-1,text,true,,236,183,3,3,http://192.168.56.104/,,1,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527017203,2,Home Page,200,OK,grupo1 1-3,text,true,,236,183,3,3,http://192.168.56.104/,,2,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527017206,2,Home Page,200,OK,grupo1 1-3,text,true,,236,183,3,3,http://192.168.56.104/,,2,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527017205,3,Home Page,200,OK,grupo1 1-1,text,true,,236,183,3,3,http://192.168.56.104/,,3,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527017208,2,Home Page,200,OK,grupo1 1-3,text,true,,236,183,3,3,http://192.168.56.104/,,2,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527017210,1,Home Page,200,OK,grupo1 1-3,text,true,,236,183,3,3,http://192.168.56.104/,,1,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527017209,3,Home Page,200,OK,grupo1 1-1,text,true,,236,183,3,3,http://192.168.56.104/,,3,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527017212,1,Home Page,200,OK,grupo1 1-3,text,true,,236,183,3,3,http://192.168.56.104/,,1,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527017212,1,Home Page,200,OK,grupo1 1-1,text,true,,236,183,3,3,http://192.168.56.104/,,1,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527017214,1,Home Page,200,OK,grupo1 1-3,text,true,,236,183,3,3,http://192.168.56.104/,,1,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527017214,1,Home Page,200,OK,grupo1 1-1,text,true,,236,183,3,3,http://192.168.56.104/,,1,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527017215,1,Home Page,200,OK,grupo1 1-3,text,true,,236,183,3,3,http://192.168.56.104/,,1,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527017217,1,Home Page,200,OK,grupo1 1-3,text,true,,236,183,3,3,http://192.168.56.104/,,1,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527017216,4,Home Page,200,OK,grupo1 1-1,text,true,,236,183,3,3,http://192.168.56.104/,,4,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
